ifdg_GPSLongitude ,Count
8 deg 41 22.902, 1
8 deg 41 23.090, 1
8 deg 41 26.180, 1
8 deg 41 35.400, 3
8 deg 41 36.000, 2
8 deg 41 47.400, 1
8 deg 41 8.400, 1
8 deg 42 16.818, 1
8 deg 42 16.900, 1
8 deg 42 17.040, 1
8 deg 42 28.200, 3
8 deg 42 3.780, 1
8 deg 42 32.950, 1
8 deg 42 45.600, 1
8 deg 42 46.200, 1
8 deg 42 47.800, 1
8 deg 42 48.160, 1
8 deg 42 53.660, 1
8 deg 42 55.800, 1
8 deg 42 59.020, 2
8 deg 42 59.150, 1
8 deg 42 7.200, 1
8 deg 43 16.770, 1
8 deg 43 18.022, 1
8 deg 43 2.350, 1
8 deg 43 20.400, 1
8 deg 43 24.600, 1
8 deg 43 34.800, 1
8 deg 43 37.800, 1
8 deg 43 4.902, 1
8 deg 43 40.800, 2
8 deg 43 44.400, 1
8 deg 43 45.600, 1
8 deg 43 47.400, 1
8 deg 43 48.600, 3
8 deg 43 49.800, 2
8 deg 43 51.510, 1
8 deg 43 52.225, 1
8 deg 43 54.329, 1
8 deg 43 9.264, 1
8 deg 44 0.600, 2
8 deg 44 1.859, 1
8 deg 44 12.539, 1
8 deg 44 12.785, 1
8 deg 44 13.362, 1
8 deg 44 19.631, 1
8 deg 44 2.963, 1
8 deg 44 23.400, 2
8 deg 44 26.736, 1
8 deg 44 34.430, 1
8 deg 44 34.445, 1
8 deg 44 4.523, 1
8 deg 44 40.200, 1
8 deg 44 44.400, 5
8 deg 44 45.000, 10
8 deg 44 45.600, 1
8 deg 44 46.800, 1
8 deg 44 48.942, 1
8 deg 44 53.400, 1
8 deg 44 53.970, 1
8 deg 44 58.200, 1
8 deg 44 58.800, 3
8 deg 44 59.400, 1
8 deg 44 9.611, 1
8 deg 45 10.200, 3
8 deg 45 10.330, 1
8 deg 45 10.800, 2
8 deg 45 12.600, 1
8 deg 45 13.200, 1
8 deg 45 15.000, 3
8 deg 45 16.300, 1
8 deg 45 16.450, 1
8 deg 45 16.640, 1
8 deg 45 24.600, 1
8 deg 45 25.200, 1
8 deg 45 25.800, 1
8 deg 45 32.370, 1
8 deg 45 39.270, 1
8 deg 45 43.570, 1
8 deg 45 46.800, 1
8 deg 45 47.400, 1
8 deg 45 48.497, 1
8 deg 45 48.600, 1
8 deg 45 49.200, 2
8 deg 45 49.446, 1
8 deg 45 49.800, 3
8 deg 45 5.400, 2
8 deg 45 50.100, 1
8 deg 45 50.400, 1
8 deg 45 52.310, 1
8 deg 45 53.026, 1
8 deg 45 55.800, 1
8 deg 45 6.000, 1
8 deg 45 8.560, 1
8 deg 45 9.540, 2
8 deg 45 9.600, 1
8 deg 46 1.281, 1
8 deg 46 18.600, 5
8 deg 47 14.919, 1
8 deg 47 14.926, 1
8 deg 47 19.724, 1
8 deg 47 42.140, 3
8 deg 47 42.150, 1
8 deg 47 44.170, 1
8 deg 47 53.691, 1
8 deg 48 17.414, 1
8 deg 48 20.071, 1
8 deg 48 27.185, 1
8 deg 48 28.562, 1
8 deg 48 3.600, 1
8 deg 48 30.446, 1
8 deg 48 44.844, 2
8 deg 48 49.883, 1
8 deg 48 50.003, 1
8 deg 48 54.760, 4
8 deg 48 6.671, 1
8 deg 48 9.679, 1
8 deg 49 2.285, 1
8 deg 49 28.101, 1
8 deg 49 28.215, 1
8 deg 49 28.259, 1
8 deg 49 28.283, 1
8 deg 49 28.291, 1
8 deg 49 28.383, 1
8 deg 49 28.524, 1
8 deg 49 28.603, 1
8 deg 49 28.663, 1
8 deg 49 28.831, 1
8 deg 49 30.710, 1
8 deg 49 31.080, 1
8 deg 49 32.660, 1
8 deg 49 33.240, 1
8 deg 49 39.590, 1
8 deg 49 6.000, 1
8 deg 49 7.110, 1
8 deg 49 8.400, 1
8 deg 49 8.906, 1
8 deg 49 9.000, 2
8 deg 5 28.150, 1
8 deg 5 3.000, 1
8 deg 5 34.800, 1
8 deg 5 57.190, 1
8 deg 5 9.740, 10
8 deg 50 17.094, 1
8 deg 50 33.640, 1
8 deg 50 37.800, 1
8 deg 50 48.948, 1
8 deg 50 5.490, 1
8 deg 50 5.560, 1
8 deg 50 8.480, 1
8 deg 50 9.882, 2
8 deg 51 0.540, 1
8 deg 51 15.600, 3
8 deg 51 18.461, 1
8 deg 51 18.672, 1
8 deg 51 18.930, 1
8 deg 51 19.073, 1
8 deg 51 19.265, 1
8 deg 51 46.890, 1
8 deg 51 51.600, 2
8 deg 51 52.200, 1
8 deg 51 54.000, 2
8 deg 51 55.200, 1
8 deg 51 55.800, 1
8 deg 51 56.400, 1
8 deg 51 57.600, 1
8 deg 51 58.200, 1
8 deg 52 14.298, 1
8 deg 52 14.910, 1
8 deg 52 24.300, 1
8 deg 52 24.534, 1
8 deg 52 25.337, 1
8 deg 52 29.694, 2
8 deg 52 29.850, 1
8 deg 52 5.490, 1
8 deg 52 55.090, 1
8 deg 53 1.212, 1
8 deg 53 11.110, 1
8 deg 53 11.400, 1
8 deg 53 11.657, 2
8 deg 53 12.600, 1
8 deg 53 15.084, 1
8 deg 53 16.615, 1
8 deg 53 18.930, 1
8 deg 53 2.081, 1
8 deg 53 2.898, 1
8 deg 53 20.690, 1
8 deg 53 23.081, 1
8 deg 53 26.460, 1
8 deg 53 28.420, 1
8 deg 53 37.200, 1
8 deg 53 38.148, 1
8 deg 53 39.214, 1
8 deg 53 39.260, 1
8 deg 53 40.330, 1
8 deg 53 41.370, 1
8 deg 53 52.934, 1
8 deg 53 57.601, 1
8 deg 53 57.966, 1
8 deg 53 58.248, 1
8 deg 54 13.674, 1
8 deg 54 14.466, 1
8 deg 54 16.920, 1
8 deg 54 21.000, 1
8 deg 54 26.330, 2
8 deg 54 49.800, 1
8 deg 54 6.000, 1
8 deg 55 16.727, 1
8 deg 55 16.926, 1
8 deg 55 18.000, 1
8 deg 55 20.190, 1
8 deg 55 24.600, 1
8 deg 55 27.000, 1
8 deg 55 30.600, 1
8 deg 55 42.000, 1
8 deg 55 44.500, 1
8 deg 55 55.776, 1
8 deg 55 55.824, 1
8 deg 55 56.004, 1
8 deg 55 56.544, 1
8 deg 55 6.167, 1
8 deg 56 1.840, 1
8 deg 56 2.400, 1
8 deg 56 2.800, 1
8 deg 56 2.930, 1
8 deg 56 21.000, 1
8 deg 56 21.600, 1
8 deg 56 26.400, 1
8 deg 56 3.150, 1
8 deg 56 3.280, 1
8 deg 56 38.663, 1
8 deg 56 4.200, 1
8 deg 56 56.717, 1
8 deg 56 8.500, 1
8 deg 56 8.604, 1
8 deg 57 1.260, 1
8 deg 57 15.263, 1
8 deg 57 17.680, 1
8 deg 57 18.086, 1
8 deg 57 43.800, 4
8 deg 57 44.400, 19
8 deg 57 45.000, 19
8 deg 57 45.180, 1
8 deg 57 45.600, 16
8 deg 57 46.200, 4
8 deg 57 46.800, 4
8 deg 57 50.400, 3
8 deg 57 50.922, 1
8 deg 57 51.000, 1
8 deg 57 51.102, 1
8 deg 57 52.200, 1
8 deg 57 54.550, 1
8 deg 57 55.600, 1
8 deg 57 6.000, 2
8 deg 57 9.000, 2
8 deg 58 13.200, 1
8 deg 58 39.600, 1
8 deg 58 53.400, 1
8 deg 58 9.891, 1
8 deg 59 0.000, 1
8 deg 59 1.200, 1
8 deg 59 21.470, 1
8 deg 59 32.195, 1
8 deg 59 32.256, 1
8 deg 59 37.200, 1
8 deg 59 50.010, 1
8 deg 59 50.400, 2
8 deg 59 53.020, 1
8 deg 59 54.600, 3
8 deg 59 56.400, 2
8 deg 59 6.300, 1
8 deg 6 21.870, 1
8 deg 6 36.800, 1
8 deg 6 41.448, 1
8 deg 6 50.760, 1
8 deg 6 57.443, 1
8 deg 6 57.934, 1
8 deg 6 59.970, 1
8 deg 7 10.296, 1
8 deg 7 18.069, 1
8 deg 7 19.790, 1
8 deg 7 21.000, 1
8 deg 7 24.000, 1
8 deg 7 24.860, 1
8 deg 7 28.670, 1
8 deg 7 45.710, 1
8 deg 7 5.855, 1
8 deg 8 0.320, 1
8 deg 8 11.690, 1
8 deg 8 18.960, 1
8 deg 8 2.260, 1
8 deg 8 22.460, 1
8 deg 8 22.510, 1
8 deg 8 43.650, 1
8 deg 8 5.196, 1
8 deg 8 5.285, 1
8 deg 8 5.335, 1
8 deg 8 5.558, 1
8 deg 9 16.200, 1
8 deg 9 16.800, 1
8 deg 9 43.200, 1
8 deg 9 5.400, 1
8 deg 9 52.370, 1
8 deg 9 54.400, 1
8 deg 9 57.728, 1
8 deg 9 59.550, 1
8 deg 9 59.752, 1
8 deg 9 9.281, 1
80 deg 0 0.000, 2
80 deg 0 10.800, 1
80 deg 0 11.400, 1
80 deg 0 18.600, 1
80 deg 0 22.879, 1
80 deg 0 22.906, 1
80 deg 0 27.000, 1
80 deg 0 27.160, 1
80 deg 0 29.970, 1
80 deg 0 30.160, 1
80 deg 0 30.618, 1
80 deg 0 30.660, 1
80 deg 0 31.566, 1
80 deg 0 37.020, 1
80 deg 0 39.012, 1
80 deg 0 40.000, 1
80 deg 0 40.722, 1
80 deg 0 40.866, 1
80 deg 0 45.430, 1
80 deg 0 45.510, 1
80 deg 0 45.600, 1
80 deg 0 46.610, 1
80 deg 0 46.830, 1
80 deg 0 46.940, 1
80 deg 0 47.020, 2
80 deg 0 49.270, 1
80 deg 1 12.220, 1
80 deg 1 13.940, 1
80 deg 1 41.460, 1
80 deg 1 45.580, 1
80 deg 1 53.802, 1
80 deg 1 53.854, 1
80 deg 1 54.177, 1
80 deg 1 54.952, 1
80 deg 1 54.972, 1
80 deg 1 57.000, 1
80 deg 1 59.120, 1
80 deg 1 59.170, 4
80 deg 1 59.340, 1
80 deg 1 59.420, 1
80 deg 1 59.480, 1
80 deg 1 59.640, 1
80 deg 10 16.046, 1
80 deg 10 16.534, 2
80 deg 10 16.654, 2
80 deg 10 39.558, 1
80 deg 10 44.262, 1
80 deg 10 53.400, 1
80 deg 11 15.968, 1
80 deg 11 17.400, 2
80 deg 11 18.000, 2
80 deg 11 2.049, 1
80 deg 11 2.297, 1
80 deg 11 2.362, 1
80 deg 11 2.685, 1
80 deg 11 2.967, 1
80 deg 11 20.400, 1
80 deg 11 21.000, 1
80 deg 11 23.400, 1
80 deg 11 23.930, 1
80 deg 11 24.060, 1
80 deg 11 25.200, 1
80 deg 11 26.480, 1
80 deg 11 26.540, 2
80 deg 11 26.890, 1
80 deg 11 27.060, 1
80 deg 11 27.080, 3
80 deg 11 27.330, 1
80 deg 11 3.222, 1
80 deg 11 3.446, 1
80 deg 11 3.511, 1
80 deg 11 3.806, 1
80 deg 11 3.847, 1
80 deg 11 3.903, 1
80 deg 11 3.941, 1
80 deg 11 30.000, 1
80 deg 11 34.200, 1
80 deg 11 36.000, 1
80 deg 11 4.042, 1
80 deg 11 4.067, 1
80 deg 11 4.126, 2
80 deg 11 4.149, 1
80 deg 11 4.156, 1
80 deg 11 4.200, 1
80 deg 11 4.315, 1
80 deg 11 4.617, 1
80 deg 11 4.794, 1
80 deg 11 4.875, 1
80 deg 11 4.877, 1
80 deg 11 4.889, 1
80 deg 11 40.584, 1
80 deg 11 42.735, 1
80 deg 11 44.760, 2
80 deg 11 5.062, 1
80 deg 11 5.170, 1
80 deg 11 5.234, 1
80 deg 11 5.286, 1
80 deg 11 5.289, 1
80 deg 11 5.295, 1
80 deg 11 5.325, 1
80 deg 11 5.360, 1
80 deg 11 5.447, 1
80 deg 11 5.943, 1
80 deg 11 5.946, 1
80 deg 11 57.159, 1
80 deg 11 57.459, 1
80 deg 11 57.792, 1
80 deg 11 57.896, 1
80 deg 11 58.002, 1
80 deg 11 58.044, 1
80 deg 11 58.560, 1
80 deg 11 58.649, 1
80 deg 11 58.650, 1
80 deg 11 6.258, 1
80 deg 11 6.380, 1
80 deg 11 6.495, 1
80 deg 11 6.503, 1
80 deg 11 6.523, 1
80 deg 11 6.542, 1
80 deg 11 6.547, 1
80 deg 11 6.640, 1
80 deg 11 6.665, 1
80 deg 11 6.766, 1
80 deg 11 7.200, 1
80 deg 11 7.346, 1
80 deg 11 7.465, 1
80 deg 11 7.508, 1
80 deg 11 7.622, 1
80 deg 11 7.639, 1
80 deg 11 7.653, 1
80 deg 11 7.661, 1
80 deg 11 7.732, 1
80 deg 11 7.752, 1
80 deg 11 7.764, 1
80 deg 11 7.781, 1
80 deg 11 7.800, 1
80 deg 11 7.974, 1
80 deg 11 8.230, 1
80 deg 11 8.373, 1
80 deg 11 8.649, 1
80 deg 12 1.880, 2
80 deg 12 15.480, 1
80 deg 12 18.600, 1
80 deg 12 2.600, 1
80 deg 12 2.760, 1
80 deg 12 2.790, 1
80 deg 12 24.680, 1
80 deg 12 24.740, 2
80 deg 12 24.760, 1
80 deg 12 24.790, 2
80 deg 12 24.820, 1
80 deg 12 24.850, 2
80 deg 12 24.870, 1
80 deg 12 24.900, 1
80 deg 12 24.930, 1
80 deg 12 24.960, 3
80 deg 12 24.980, 3
80 deg 12 25.010, 2
80 deg 12 25.070, 1
80 deg 12 25.120, 1
80 deg 12 25.260, 1
80 deg 12 25.310, 1
80 deg 12 25.340, 4
80 deg 12 25.390, 2
80 deg 12 25.450, 1
80 deg 12 25.480, 1
80 deg 12 25.530, 1
80 deg 12 25.590, 1
80 deg 12 26.292, 1
80 deg 12 26.328, 1
80 deg 12 31.800, 1
80 deg 12 32.934, 1
80 deg 12 49.200, 6
80 deg 12 49.800, 10
80 deg 12 50.400, 8
80 deg 12 51.000, 3
80 deg 12 51.160, 1
80 deg 12 51.600, 1
80 deg 12 51.820, 1
80 deg 12 51.870, 1
80 deg 12 52.200, 1
80 deg 12 53.400, 2
80 deg 12 54.000, 4
80 deg 12 54.261, 1
80 deg 12 54.600, 6
80 deg 12 55.200, 2
80 deg 12 55.690, 2
80 deg 12 55.800, 4
80 deg 12 57.000, 1
80 deg 12 58.800, 2
80 deg 12 59.400, 4
80 deg 13 0.000, 2
80 deg 13 1.200, 4
80 deg 13 1.230, 1
80 deg 13 1.510, 1
80 deg 13 1.800, 1
80 deg 13 10.200, 4
80 deg 13 10.800, 3
80 deg 13 16.800, 1
80 deg 13 16.904, 1
80 deg 13 2.400, 5
80 deg 13 2.929, 1
80 deg 13 3.000, 17
80 deg 13 3.350, 1
80 deg 13 3.600, 3
80 deg 13 30.000, 1
80 deg 13 4.200, 1
80 deg 13 4.800, 4
80 deg 13 4.973, 3
80 deg 13 5.165, 9
80 deg 13 5.385, 1
80 deg 13 5.400, 5
80 deg 13 5.495, 1
80 deg 13 5.605, 3
80 deg 13 5.879, 4
80 deg 13 58.640, 8
80 deg 13 59.270, 4
80 deg 13 6.000, 4
80 deg 13 6.180, 1
80 deg 13 6.320, 1
80 deg 13 7.200, 1
80 deg 13 7.800, 1
80 deg 13 8.400, 5
80 deg 13 9.000, 4
80 deg 13 9.600, 6
80 deg 13 9.860, 1
80 deg 14 0.810, 1
80 deg 14 11.800, 3
80 deg 14 12.020, 1
80 deg 14 12.040, 2
80 deg 14 12.070, 2
80 deg 14 12.240, 2
80 deg 14 12.260, 5
80 deg 14 12.700, 2
80 deg 14 12.900, 2
80 deg 14 13.250, 1
80 deg 14 15.200, 4
80 deg 14 15.260, 2
80 deg 14 16.080, 2
80 deg 14 16.110, 2
80 deg 14 16.851, 1
80 deg 14 22.668, 1
80 deg 14 24.290, 2
80 deg 14 27.150, 2
80 deg 14 27.600, 1
80 deg 14 27.840, 2
80 deg 14 28.200, 4
80 deg 14 28.740, 2
80 deg 14 28.800, 1
80 deg 14 28.960, 2
80 deg 14 29.100, 2
80 deg 14 29.320, 2
80 deg 14 29.400, 2
80 deg 14 29.510, 2
80 deg 14 29.600, 2
80 deg 14 29.650, 2
80 deg 14 30.000, 3
80 deg 14 30.600, 1
80 deg 14 31.775, 3
80 deg 14 31.793, 3
80 deg 14 31.800, 3
80 deg 14 34.430, 1
80 deg 14 34.951, 4
80 deg 14 35.061, 3
80 deg 14 36.600, 1
80 deg 14 36.654, 2
80 deg 14 37.200, 2
80 deg 14 37.916, 14
80 deg 14 38.258, 15
80 deg 14 39.290, 1
80 deg 14 40.142, 1
80 deg 14 40.800, 1
80 deg 14 43.800, 1
80 deg 14 44.400, 2
80 deg 14 48.000, 2
80 deg 14 48.600, 1
80 deg 14 50.410, 1
80 deg 14 51.000, 4
80 deg 14 51.600, 4
80 deg 14 54.970, 1
80 deg 14 55.200, 1
80 deg 14 56.400, 7
80 deg 14 58.050, 1
80 deg 14 58.800, 1
80 deg 15 12.195, 1
80 deg 15 14.500, 1
80 deg 15 14.530, 1
80 deg 15 14.690, 1
80 deg 15 15.020, 2
80 deg 15 15.080, 1
80 deg 15 15.240, 2
80 deg 15 15.270, 1
80 deg 15 15.300, 2
80 deg 15 15.380, 2
80 deg 15 15.440, 1
80 deg 15 15.520, 2
80 deg 15 15.600, 1
80 deg 15 15.630, 1
80 deg 15 15.740, 2
80 deg 15 15.770, 1
80 deg 15 15.790, 1
80 deg 15 15.850, 1
80 deg 15 16.010, 1
80 deg 15 16.120, 1
80 deg 15 16.150, 1
80 deg 15 16.200, 2
80 deg 15 16.370, 1
80 deg 15 16.620, 2
80 deg 15 16.700, 1
80 deg 15 16.810, 1
80 deg 15 17.390, 1
80 deg 15 17.410, 1
80 deg 15 18.600, 1
80 deg 15 27.411, 1
80 deg 15 32.624, 1
80 deg 15 33.000, 2
80 deg 15 34.200, 1
80 deg 15 36.969, 2
80 deg 15 40.200, 2
80 deg 15 41.970, 1
80 deg 15 9.000, 1
80 deg 16 1.800, 1
80 deg 16 10.200, 1
80 deg 16 12.000, 1
80 deg 16 25.800, 3
80 deg 16 25.941, 1
80 deg 16 26.400, 7
80 deg 16 29.898, 1
80 deg 16 45.940, 1
80 deg 16 49.756, 1
80 deg 16 50.231, 1
80 deg 16 50.432, 1
80 deg 16 54.200, 6
80 deg 16 55.200, 1
80 deg 17 13.200, 1
80 deg 17 17.770, 1
80 deg 17 44.320, 1
80 deg 18 31.200, 1
80 deg 18 6.000, 1
80 deg 19 21.600, 1
80 deg 2 13.000, 1
80 deg 2 14.000, 1
80 deg 2 25.200, 1
80 deg 2 28.070, 1
80 deg 2 3.600, 1
80 deg 2 45.260, 1
80 deg 2 45.320, 1
80 deg 2 45.370, 1
80 deg 2 45.430, 1
80 deg 2 45.480, 2
80 deg 2 45.510, 1
80 deg 2 45.540, 1
80 deg 2 45.560, 6
80 deg 2 45.590, 2
80 deg 2 45.650, 1
80 deg 2 45.670, 1
80 deg 2 45.700, 1
80 deg 2 45.810, 3
80 deg 2 45.870, 1
80 deg 2 46.090, 1
80 deg 2 46.780, 1
80 deg 2 56.080, 1
80 deg 2 56.340, 18
80 deg 2 59.350, 1
80 deg 20 12.000, 1
80 deg 20 23.400, 1
80 deg 21 12.600, 3
80 deg 21 39.600, 1
80 deg 21 41.550, 1
80 deg 21 51.030, 1
80 deg 22 2.770, 1
80 deg 22 3.853, 1
80 deg 22 5.707, 1
80 deg 23 10.200, 1
80 deg 23 13.800, 1
80 deg 23 15.600, 3
80 deg 23 16.362, 1
80 deg 23 16.390, 1
80 deg 23 16.800, 6
80 deg 23 2.660, 1
80 deg 23 28.817, 1
80 deg 23 3.070, 1
80 deg 23 3.289, 1
80 deg 23 3.600, 4
80 deg 23 30.600, 1
80 deg 23 4.300, 1
80 deg 23 41.850, 1
80 deg 23 44.400, 1
80 deg 23 45.046, 1
80 deg 23 47.400, 1
80 deg 25 27.600, 4
80 deg 25 28.200, 2
80 deg 25 28.310, 1
80 deg 25 28.360, 2
80 deg 25 28.500, 1
80 deg 25 28.530, 1
80 deg 25 28.800, 1
80 deg 25 37.980, 1
80 deg 25 38.720, 1
80 deg 25 38.755, 1
80 deg 25 45.780, 1
80 deg 25 45.830, 1
80 deg 25 45.860, 1
80 deg 25 47.920, 1
80 deg 25 48.110, 1
80 deg 25 55.280, 1
80 deg 25 55.610, 1
80 deg 26 10.690, 1
80 deg 26 12.910, 1
80 deg 26 14.230, 1
80 deg 26 18.980, 1
80 deg 26 24.890, 2
80 deg 26 42.800, 1
80 deg 26 42.880, 1
80 deg 26 42.990, 2
80 deg 26 43.020, 1
80 deg 26 44.148, 1
80 deg 26 45.900, 1
80 deg 26 47.330, 2
80 deg 26 5.990, 1
80 deg 26 6.100, 1
80 deg 27 14.130, 1
80 deg 27 17.650, 1
80 deg 27 25.800, 1
80 deg 27 26.000, 1
80 deg 27 27.600, 1
80 deg 27 32.400, 1
80 deg 27 34.510, 1
80 deg 27 35.283, 1
80 deg 27 35.338, 1
80 deg 27 35.390, 1
80 deg 27 35.640, 2
80 deg 27 35.830, 1
80 deg 27 35.842, 1
80 deg 27 36.000, 1
80 deg 27 37.510, 1
80 deg 27 38.630, 1
80 deg 27 38.690, 1
80 deg 27 38.960, 1
80 deg 27 38.990, 1
80 deg 27 41.350, 1
80 deg 27 43.280, 1
80 deg 27 43.740, 1
80 deg 27 43.770, 1
80 deg 27 43.797, 4
80 deg 27 43.910, 1
80 deg 27 43.930, 1
80 deg 27 43.990, 1
80 deg 27 44.020, 1
80 deg 27 44.180, 2
80 deg 27 44.320, 1
80 deg 27 44.370, 1
80 deg 27 45.970, 1
80 deg 27 47.230, 1
80 deg 27 47.420, 1
80 deg 27 47.450, 1
80 deg 27 48.140, 6
80 deg 27 49.150, 1
80 deg 27 53.270, 1
80 deg 27 54.400, 1
80 deg 27 54.430, 1
80 deg 27 54.510, 1
80 deg 27 54.810, 1
80 deg 27 58.710, 1
80 deg 28 19.200, 1
80 deg 28 5.960, 1
80 deg 28 53.148, 1
80 deg 28 53.152, 1
80 deg 28 53.303, 2
80 deg 28 6.020, 1
80 deg 28 6.240, 1
80 deg 28 6.320, 1
80 deg 28 6.620, 1
80 deg 28 7.310, 1
80 deg 28 7.420, 1
80 deg 28 7.550, 1
80 deg 28 8.740, 1
80 deg 29 0.000, 1
80 deg 29 1.453, 1
80 deg 29 24.600, 1
80 deg 29 58.130, 2
80 deg 3 1.880, 1
80 deg 3 10.389, 1
80 deg 3 11.524, 1
80 deg 3 17.550, 1
80 deg 3 17.963, 1
80 deg 3 18.432, 1
80 deg 3 18.702, 1
80 deg 3 2.480, 1
80 deg 3 2.980, 1
80 deg 3 26.556, 1
80 deg 3 3.170, 1
80 deg 3 35.580, 1
80 deg 3 35.735, 5
80 deg 3 35.789, 1
80 deg 3 35.928, 2
80 deg 3 35.947, 4
80 deg 3 35.997, 1
80 deg 3 36.025, 1
80 deg 3 36.083, 1
80 deg 3 36.292, 1
80 deg 3 36.294, 1
80 deg 3 36.790, 1
80 deg 3 4.460, 1
80 deg 3 4.840, 1
80 deg 3 5.150, 2
80 deg 3 5.170, 1
80 deg 3 5.480, 1
80 deg 3 5.700, 1
80 deg 3 50.106, 1
80 deg 3 51.059, 4
80 deg 3 51.075, 1
80 deg 3 51.244, 2
80 deg 3 51.810, 1
80 deg 3 52.065, 1
80 deg 3 52.470, 1
80 deg 3 52.640, 1
80 deg 3 52.907, 1
80 deg 3 56.040, 1
80 deg 3 58.801, 1
80 deg 3 58.916, 1
80 deg 3 59.141, 3
80 deg 3 59.205, 3
80 deg 30 12.960, 1
80 deg 30 16.230, 1
80 deg 30 16.290, 1
80 deg 30 16.450, 1
80 deg 30 16.590, 1
80 deg 30 22.060, 1
80 deg 30 28.370, 1
80 deg 30 32.400, 2
80 deg 30 45.760, 1
80 deg 30 45.840, 1
80 deg 30 49.050, 1
80 deg 30 49.410, 1
80 deg 30 49.550, 1
80 deg 30 49.800, 1
80 deg 31 19.150, 3
80 deg 31 19.200, 2
80 deg 31 28.179, 1
80 deg 31 32.120, 1
80 deg 31 34.000, 1
80 deg 32 10.800, 1
80 deg 32 19.620, 14
80 deg 32 2.231, 1
80 deg 32 25.800, 1
80 deg 32 27.023, 1
80 deg 32 30.000, 1
80 deg 32 40.122, 1
80 deg 32 40.565, 3
80 deg 32 43.200, 1
80 deg 32 56.962, 3
80 deg 33 21.000, 1
80 deg 34 1.194, 1
80 deg 34 19.800, 1
80 deg 34 22.200, 2
80 deg 34 30.868, 1
80 deg 34 34.713, 2
80 deg 34 34.768, 1
80 deg 34 34.960, 3
80 deg 34 35.510, 2
80 deg 34 47.155, 1
80 deg 34 49.570, 1
80 deg 34 9.418, 1
80 deg 35 27.000, 1
80 deg 35 36.400, 1
80 deg 35 36.600, 6
80 deg 35 37.800, 2
80 deg 35 38.320, 1
80 deg 35 38.350, 1
80 deg 35 38.460, 1
80 deg 35 40.690, 1
80 deg 35 46.800, 1
80 deg 35 48.760, 1
80 deg 35 49.560, 1
80 deg 35 50.490, 1
80 deg 35 52.000, 1
80 deg 35 52.224, 1
80 deg 35 54.800, 1
80 deg 35 57.110, 1
80 deg 35 58.810, 1
80 deg 36 1.750, 1
80 deg 36 16.800, 1
80 deg 36 17.400, 1
80 deg 36 2.380, 1
80 deg 36 2.440, 1
80 deg 36 22.800, 2
80 deg 36 27.000, 1
80 deg 36 33.600, 2
80 deg 37 16.790, 1
80 deg 37 37.220, 1
80 deg 37 37.530, 1
80 deg 37 37.550, 1
80 deg 37 39.920, 1
80 deg 37 40.200, 4
80 deg 37 45.000, 1
80 deg 37 48.420, 1
80 deg 37 48.600, 1
80 deg 37 7.750, 1
80 deg 37 9.173, 1
80 deg 38 11.400, 1
80 deg 38 12.020, 1
80 deg 38 15.870, 1
80 deg 38 16.719, 1
80 deg 38 19.800, 1
80 deg 38 19.930, 1
80 deg 38 20.043, 1
80 deg 38 20.130, 1
80 deg 38 21.443, 1
80 deg 38 22.800, 1
80 deg 38 23.400, 10
80 deg 38 23.590, 2
80 deg 38 23.720, 2
80 deg 38 23.830, 1
80 deg 38 25.800, 1
80 deg 38 26.830, 1
80 deg 38 26.850, 1
80 deg 38 27.600, 1
80 deg 38 27.870, 1
80 deg 38 28.200, 1
80 deg 38 28.280, 1
80 deg 38 28.513, 2
80 deg 38 28.610, 1
80 deg 38 28.780, 2
80 deg 38 29.270, 1
80 deg 38 31.560, 1
80 deg 38 39.018, 1
80 deg 38 41.434, 1
80 deg 38 45.293, 1
80 deg 38 45.310, 1
80 deg 38 45.640, 2
80 deg 38 45.720, 1
80 deg 38 45.780, 2
80 deg 38 45.860, 1
80 deg 38 45.890, 2
80 deg 38 45.940, 1
80 deg 38 45.955, 1
80 deg 38 52.230, 1
80 deg 38 52.400, 1
80 deg 39 0.000, 2
80 deg 39 1.800, 2
80 deg 39 16.200, 1
80 deg 39 18.000, 2
80 deg 39 18.021, 1
80 deg 39 18.059, 1
80 deg 39 18.142, 1
80 deg 39 18.156, 1
80 deg 39 18.213, 1
80 deg 39 18.316, 1
80 deg 39 18.352, 1
80 deg 39 19.126, 1
80 deg 39 19.378, 1
80 deg 39 19.395, 1
80 deg 39 19.412, 1
80 deg 39 19.416, 1
80 deg 39 19.453, 1
80 deg 39 19.538, 1
80 deg 39 19.553, 1
80 deg 39 19.554, 1
80 deg 39 19.575, 1
80 deg 39 19.704, 1
80 deg 39 19.826, 1
80 deg 39 19.978, 1
80 deg 39 2.929, 1
80 deg 39 26.289, 1
80 deg 39 32.400, 3
80 deg 39 51.896, 1
80 deg 39 52.017, 1
80 deg 39 55.552, 1
80 deg 39 56.499, 1
80 deg 39 56.729, 1
80 deg 39 57.047, 1
80 deg 39 58.069, 1
80 deg 39 59.097, 1
80 deg 39 59.159, 1
80 deg 39 59.182, 1
80 deg 39 59.434, 1
80 deg 39 59.442, 1
80 deg 39 59.560, 1
80 deg 39 6.760, 1
80 deg 4 10.957, 1
80 deg 4 11.197, 1
80 deg 4 24.830, 1
80 deg 4 26.090, 1
80 deg 4 26.280, 1
80 deg 4 26.360, 2
80 deg 4 26.390, 1
80 deg 4 31.800, 2
80 deg 4 38.450, 1
80 deg 4 38.700, 1
