ifds_ExposureTime ,Count
4829/1000000 s, 1
483/100000 s, 1
483/1000000 s, 9
483/5968 s, 1
4830/1000000 s, 6
483088/65536000 s, 1
4831/1000000 s, 1
48326/1000000 s, 1
4837/1000000 s, 2
484/1000000 s, 3
4840/1000000 s, 1
4841/1000000 s, 1
48422/1000000 s, 1
4844/1000000 s, 1
4846/1000000 s, 3
4848/1000000 s, 1
48489/1000000 s, 1
4849/1000000 s, 2
485/100000 s, 1
485/1000000 s, 3
48506/1000000 s, 1
48508/1000000 s, 1
4851/1000000 s, 4
4852/1000000 s, 1
4854/1000000 s, 2
4855/1000000 s, 1
48581/1000000 s, 1
486/1000000 s, 5
4860/1000000 s, 11
48600/10000000 s, 37
4861/1000000 s, 1
4862/100 s, 1
48625/1000000 s, 1
48632/100000 s, 1
48633/1000000 s, 1
4864/1000000 s, 1
4865/1000000 s, 9
4866/1000000 s, 2
48686/1000000 s, 1
48693248/512000000 s, 1
487/100000 s, 3
487/1000000 s, 2
4870/1000000 s, 1
4872/1000000 s, 1
48740/1000000 s, 1
48756/1000000 s, 1
4876/1000000 s, 1
4878/1000000 s, 1
4879/1000000 s, 2
488/1000000 s, 36
488/9450 s, 1
4880/1000000 s, 2
4883/1000000 s, 2
48838/1000000 s, 1
4886/1000000 s, 1
48861/1000000 s, 1
48867/1000000 s, 1
4887/1000000 s, 1
488960/512000000 s, 1
489/100000 s, 1
489/1000000 s, 5
48906/1000000 s, 1
4890624/512000000 s, 2
48908/1000000 s, 1
4891/1000000 s, 1
4892/1000000 s, 2
48931/1000000 s, 1
48946/1000000 s, 1
489473/1000000 s, 1
48950/1000000 s, 1
48959/1000000 s, 10
4896/1000000 s, 3
48977/1000000 s, 1
4899/1000000 s, 2
489955/100000000 s, 1
49/1 s, 3
49/10 s, 1
49/10000 s, 5
49/100000 s, 22
49/117506 s, 1
49/1250 s, 1
49/2000 s, 1
49/5000 s, 1
49/9420 s, 3
49/9450 s, 13
490/10000 s, 3
490/100000 s, 1
490/1000000 s, 2
490/7830 s, 1
49000/1000000 s, 221
4901/100000 s, 2
4901/1000000 s, 1
4902/100000 s, 1
4902/1000000 s, 1
4905/1000000 s, 2
49053/1000000 s, 2
4907/100000 s, 1
4908/1000000 s, 14
49097/1000000 s, 1
491/1000000 s, 2
4910/1000000 s, 1
49100/1000000 s, 1
4911/1000000 s, 1
4912/9450 s, 1
49140/1000000 s, 1
4915/1000000 s, 1
4915197/65536000 s, 1
4917/1000000 s, 2
49176/1000000 s, 2
4918/1000000 s, 3
4919/1000000 s, 1
492/1000000 s, 9
4920/1000000 s, 2
4921/1000000 s, 8
49210/1000000 s, 1
49226/1000000 s, 2
4923/1000000 s, 1
49231/1000000 s, 1
49238/1000000 s, 1
492455/1000000 s, 1
4926/1000000 s, 1
49262/65536000 s, 1
49265/1000000 s, 2
4927/1000000 s, 1
4929/1000000 s, 1
493/1000000 s, 15
4930/1000000 s, 2
49308/1000000 s, 1
49312/1000000 s, 1
4932/1000000 s, 2
49320/1000000 s, 1
49324/1000000 s, 1
4933/100000 s, 1
4933/1000000 s, 3
4934/1000000 s, 1
4935/1000000 s, 1
493568/512000000 s, 1
4937065/1073741824 s, 1
49378/1000000 s, 1
493827/100000000 s, 1
4939/1000000 s, 1
49397/1000000 s, 1
4939776/512000000 s, 1
494/100000 s, 4
494/1000000 s, 37
494/9450 s, 1
4940/1000000 s, 1
494080/512000000 s, 8
4943/1000000 s, 1
4944/1000000 s, 1
49443/1000000 s, 1
4945/1000000 s, 1
4946/1000000 s, 2
4949/1000000 s, 1
495/10 s, 1
495/100000 s, 1
495/1000000 s, 5
4950/1000000 s, 22
495049/100000000 s, 1
4951/1000000 s, 1
4952/1000000 s, 2
49521/1000000 s, 1
4953/1000000 s, 1
49549/1000000 s, 1
49569/1000000 s, 2
4957/1000000 s, 1
496/100000 s, 1
496/1000000 s, 7
4960/1000000 s, 2
4961/1000000 s, 1
49612/1000000 s, 1
49616/1000000 s, 1
49654/1000000 s, 1
49676/1000000 s, 1
4968/1000000 s, 1
49692/1000000 s, 1
497/100000 s, 3
497/1000000 s, 2
497/9450 s, 1
49700/1000000 s, 1
49715/1000000 s, 1
49717/1000000 s, 1
4973/1000000 s, 1
49735/1000000 s, 2
4974/1000000 s, 3
49748/1000000 s, 1
49764/1000000 s, 1
4977/1000000 s, 2
4977361/268435456 s, 22
49789/1000000 s, 1
49790/1000000 s, 1
49794/1000000 s, 1
498/100000 s, 1
49800/1000000 s, 2
4980736/512000000 s, 1
4981/1000000 s, 1
49813/1000000 s, 1
4982/1000000 s, 1
4983/1000000 s, 2
49842/1000000 s, 1
4986/1000000 s, 1
4988/1000000 s, 1
499/10000 s, 341
499/1000000 s, 1
49900/1000000 s, 3
49906/1000000 s, 1
49914/1000000 s, 2
49917/1000000 s, 1
499200/65536000 s, 1
49925/1000000 s, 1
4993/1000000 s, 9
49933/1000000 s, 1
49938/1000000 s, 1
49938432/512000000 s, 1
49945/1000000 s, 2
49948/1000000 s, 3
49949/1000000 s, 1
49963/1000000 s, 1
49970/1000000 s, 1
49974/1000000 s, 9
49977/1000000 s, 1
49978/1000000 s, 1
4998/1000000 s, 1
49984/1000000 s, 1
4999/100000 s, 2
4999/1000000 s, 2
49990/1000000 s, 4
49991/1000000 s, 6
49993/1000000 s, 13
49995/1000000 s, 30
49996/1000000 s, 6
49997/1000000 s, 42
49998/1000000 s, 2
49999/1000000 s, 5
499999/1000000 s, 23
499999/100000000 s, 5
5/1 s, 215
5/10 s, 1184
5/100 s, 2
5/1000 s, 17
5/10000 s, 19
5/1014 s, 2
5/1024 s, 4
5/1053 s, 1
5/1161 s, 1
5/1199 s, 3
5/1259 s, 1
5/1322 s, 1
5/15000 s, 2
5/1521 s, 1
5/1642 s, 1
5/1678 s, 1
5/1724 s, 1
5/1781 s, 1
5/2 s, 6
5/20000 s, 2
5/2039 s, 1
5/2187 s, 1
5/2373 s, 1
5/2478 s, 1
5/2616 s, 2
5/2868 s, 4
5/300 s, 38
5/3044 s, 1
5/31 s, 2
5/4352 s, 1
5/4746 s, 2
5/4876 s, 1
5/507 s, 1
5/53 s, 1
5/54 s, 1
5/5493 s, 1
5/577 s, 1
5/58 s, 1
5/5894 s, 1
5/5926 s, 1
5/5958 s, 1
5/62 s, 1
5/668 s, 1
5/69 s, 1
5/7047 s, 2
5/709 s, 1
5/7359 s, 1
5/7811 s, 1
5/971 s, 1
50/1 s, 4
50/10 s, 399
50/100 s, 19
50/1000 s, 1
50/100000 s, 2
50/7830 s, 2
50/9420 s, 4
50/9450 s, 7
500/10 s, 3
500/100 s, 9
500/10000 s, 17
500/1000000 s, 32
500/20000 s, 17
5000/10000 s, 1
5000/100000 s, 16
5000/1000000 s, 525
50000/1000000 s, 588
500000/100000 s, 1
500000/1000000 s, 77
50001/1000000 s, 236
500015/1000000 s, 1
50002/1000000 s, 2
50003/1000000 s, 19
50004/1000000 s, 16
50005/1000000 s, 2
50007/1000000 s, 3
50008/1000000 s, 2
50009/1000000 s, 4
50010/1000000 s, 2
50011/1000000 s, 1
50012/1000000 s, 19
50015/1000000 s, 2
50016/1000000 s, 2
50017/1000000 s, 1
50019/1000000 s, 7
5002/1000000 s, 1
50020/1000000 s, 10
50021/1000000 s, 2
50022/1000000 s, 4
50023/1000000 s, 1
50024/1000000 s, 3
50025/1000000 s, 5
50026/1000000 s, 2
50027/1000000 s, 4
50028/1000000 s, 2
50029/1000000 s, 6
5003/1000000 s, 1
50030/1000000 s, 6
50031/1000000 s, 1
50032/1000000 s, 1
50034/1000000 s, 9
50036/1000000 s, 2
50037/1000000 s, 1
50039/1000000 s, 2
50040/1000000 s, 1
50041/1000000 s, 2
50042/1000000 s, 2
50043/1000000 s, 2
50045/1000000 s, 2
50046/1000000 s, 1
50047/1000000 s, 3
50048/1000000 s, 6
50050/1000000 s, 1
50053/1000000 s, 1
50054/1000000 s, 1
50055/1000000 s, 1
50058/1000000 s, 1
5006/1000000 s, 4
50060/1000000 s, 1
50062/1000000 s, 2
50063/1000000 s, 3
50064/1000000 s, 2
5007/1000000 s, 2
50070/1000000 s, 2
50071/1000000 s, 1
50072/1000000 s, 1
50074/1000000 s, 1
50076/1000000 s, 7
50077/1000000 s, 2
5008/1000000 s, 1
50081/1000000 s, 2
50082/1000000 s, 1
50083/1000000 s, 1
50087/1000000 s, 1
5009/1000000 s, 1
50090/1000000 s, 2
50092/1000000 s, 2
50094/1000000 s, 2
501/100000 s, 1
501/1000000 s, 4
50108/1000000 s, 2
5011/1000000 s, 2
50111/1000000 s, 1
50119/1000000 s, 1
5013/1000000 s, 1
50142/1000000 s, 1
50142/65536000 s, 1
50146/1000000 s, 1
50147/100000 s, 1
50149/1000000 s, 2
50155/1000000 s, 1
5016/1000000 s, 1
50162/1000000 s, 1
50164/1000000 s, 1
5017/1000000 s, 1
501760/512000000 s, 1
50177/1000000 s, 2
502/100000 s, 1
502/1000000 s, 8
502/9450 s, 1
5020/1000000 s, 2
50204/1000000 s, 2
50205/1000000 s, 1
50214/1000000 s, 1
5023/100000 s, 1
5023/1000000 s, 1
50246/1000000 s, 1
50247/1000000 s, 1
5025/1000000 s, 3
50253/1000000 s, 5
5026/1000000 s, 2
50266112/512000000 s, 1
5027/1000000 s, 1
502792192/512000000 s, 1
5029/1000000 s, 1
50291/1000000 s, 1
5029888/512000000 s, 1
503/1000000 s, 1
5030/1000000 s, 1
50309/1000000 s, 1
5032/1000000 s, 1
503271/100000000 s, 1
50332/1000000 s, 2
5034/1000000 s, 3
5035/1000000 s, 1
5036/1000000 s, 16
5038/1000000 s, 2
50392/1000000 s, 1
504/1000000 s, 3
5040/1000000 s, 1
50407/1000000 s, 1
5042/1000000 s, 2
50430/1000000 s, 1
5044/1000000 s, 2
50445/1000000 s, 1
5045/1000000 s, 2
50450/1000000 s, 1
5046/100000 s, 1
5046/1000000 s, 1
50461/1000000 s, 1
5048/1000000 s, 1
5049/1000000 s, 3
505/100000 s, 2
505/1000000 s, 2
5050/1000000 s, 9
50508/1000000 s, 7
50509/1000000 s, 1
5051956/1073741824 s, 1
5053/1000000 s, 1
50532/1000000 s, 1
50546/1000000 s, 4
5055/1000000 s, 1
5057/1000000 s, 1
50576/1000000 s, 1
5058/1000000 s, 2
5059/1000000 s, 2
50592/1000000 s, 1
506/1000000 s, 2
50617/1000000 s, 1
50636/1000000 s, 1
5065/1000000 s, 10
50665/1000000 s, 1
5067/1000000 s, 1
50674/1000000 s, 1
50675/1000000 s, 1
50683/1000000 s, 1
507/1000000 s, 5
5070/1000000 s, 1
50720/1000000 s, 1
5073/1000000 s, 1
5078/1000000 s, 2
507888/10000000 s, 13
5079/1000000 s, 9
5079040/512000000 s, 1
50790400/512000000 s, 1
508/10000 s, 1
508/100000 s, 1
508/1000000 s, 2
50802/1000000 s, 5
5081/1000000 s, 2
5082/1000000 s, 1
50823/1000000 s, 1
5083/1000000 s, 1
50846/1000000 s, 1
5085/1000000 s, 4
50855936/512000000 s, 2
5087232/512000000 s, 1
5088/1000000 s, 1
508928/1000000 s, 1
50899/1000000 s, 1
509/100000 s, 3
509/1000000 s, 2
509/9450 s, 1
5090/1000000 s, 1
5092/1000000 s, 1
50921472/512000000 s, 63
50940/1000000 s, 1
5095424/512000000 s, 4
5096/1000000 s, 1
5098/1000000 s, 1
50987008/512000000 s, 1
5099/1000000 s, 1
51/1 s, 1
51/10 s, 1
51/10000 s, 6
51/100000 s, 12
51/1024 s, 1
51/1250 s, 1
51/20000 s, 1
51/2500 s, 1
51/5000 s, 1
51/9420 s, 2
510/1000000 s, 4
5100/1000000 s, 1
51000/1000000 s, 1
51028/1000000 s, 2
5103616/512000000 s, 1
51052/1000000 s, 1
5109/1000000 s, 1
511/100000 s, 1
511/1000000 s, 6
5110/1000000 s, 1
51101/1000000 s, 2
5111/1000000 s, 1
5111808/512000000 s, 2
5114/1000000 s, 1
51169/1000000 s, 1
51183616/512000000 s, 1
51186/1000000 s, 5
512/10 s, 1
512/1000000 s, 10
5120/1000000 s, 1
51200/1000000 s, 4
5120000/512000000 s, 75
5122/1000000 s, 12
512248/100000 s, 1
5123/1000000 s, 2
51234/1000000 s, 1
5127/1000000 s, 1
5128190/1073741824 s, 1
5129/1000000 s, 1
513/1000000 s, 7
51300/1000000 s, 1
5134/1000000 s, 1
5135/1000000 s, 1
5136/1000000 s, 3
5139/3248362 s, 1
514/1000000 s, 4
5140/1000000 s, 4
514322/1073741824 s, 1
5144/1000000 s, 2
5145/1000000 s, 2
5148/1000000 s, 1
5149/1000000 s, 1
515/1000000 s, 3
5151/1000000 s, 2
5152/1000000 s, 1
51521/1000000 s, 1
51544/1000000 s, 2
5155/1000000 s, 1
51563/1000000 s, 1
5157/1000000 s, 1
5158/1000000 s, 1
516/100000 s, 2
516/1000000 s, 6
5160/1000000 s, 1
51604/1000000 s, 1
5162/1000000 s, 1
5162/7830 s, 3
5163/1000000 s, 2
51632/1000000 s, 1
516369/1000000 s, 1
516400/65536000 s, 1
5165/1000000 s, 6
5166/1000000 s, 2
516608/512000000 s, 11
5169/1000000 s, 1
517/1000000 s, 2
51708/1000000 s, 3
51716/1000000 s, 1
5173/1000000 s, 1
51740/1000000 s, 1
517543/1073741824 s, 1
51761/1000000 s, 2
51768025/268435456 s, 14
5177/1000000 s, 2
5178/1000000 s, 1
517865/100000 s, 1
518/1000000 s, 2
5180/1000000 s, 1
51811/1000000 s, 3
51815/1000000 s, 2
5183/1000000 s, 1
51838976/512000000 s, 1
5184/1000000 s, 1
51869/1000000 s, 5
519/100000 s, 1
519/1000000 s, 4
5190/100000 s, 2
5190/1000000 s, 1
51900/1000000 s, 1
51912/1000000 s, 1
51913/1000000 s, 1
519168/512000000 s, 1
51923/1000000 s, 1
5193/1000000 s, 1
5194/1000000 s, 2
51955/1000000 s, 1
51970048/512000000 s, 1
5199/1000000 s, 1
52/1 s, 4
52/10 s, 1
52/1000 s, 1
52/10000 s, 2
52/100000 s, 3
52/1000000 s, 66
52/7830 s, 2
52/9420 s, 3
52/9450 s, 9
520/10 s, 1
520/1000000 s, 20
52000/1000000 s, 5
520093696/512000000 s, 1
5202/1000000 s, 1
5203/1000000 s, 1
5204/1000000 s, 1
52040/1000000 s, 2
520477/1000000 s, 1
5205/1000000 s, 1
52057/1000000 s, 1
5206/100000 s, 3
5206/1000000 s, 1
52060/1000000 s, 1
52061/1000000 s, 1
5208/1000000 s, 14
521/1000000 s, 1
5210/1000000 s, 2
52108/1000000 s, 2
5211/1000000 s, 1
52143/1000000 s, 1
5215/100000 s, 1
5215/1000000 s, 3
52168/1000000 s, 5
52172/1000000 s, 1
5220/1000000 s, 2
5221/1000000 s, 6
5222/1000000 s, 1
52237/1000000 s, 1
52263/1000000 s, 1
5227/100000 s, 1
5227/1000000 s, 1
5228/1000000 s, 2
5229/1000000 s, 1
523/10000 s, 1
523/1000000 s, 4
5236/1000000 s, 2
5237/1000000 s, 1
523967/1000000 s, 1
524/1000000 s, 10
5240/1000000 s, 10
52400/1000000 s, 1
5241/1000000 s, 1
52410/1000000 s, 1
524176/268435456 s, 159
524288/677904384 s, 2
5245/1000000 s, 1
52467/1000000 s, 1
5248/1000000 s, 1
525/100000 s, 1
525/9450 s, 1
5250/1000000 s, 8
5254/1000000 s, 1
52544/1000000 s, 1
5256/1000000 s, 1
52574/1000000 s, 1
5258/1000000 s, 1
52593/1000000 s, 1
52598/1000000 s, 1
526/10000 s, 1
526/100000 s, 3
5263/100000 s, 1
52635/1000000 s, 1
5267/1000000 s, 2
5269/1000000 s, 1
52697/1000000 s, 1
527/1000000 s, 9
5270/1000000 s, 1
5273/1000000 s, 3
5274/10 s, 1
5274220/1073741824 s, 1
5275/1000000 s, 1
5277/1000000 s, 2
5278/1000000 s, 2
52791/1000000 s, 1
528/1000000 s, 5
5280/1000000 s, 1
52809/1000000 s, 1
52813/1000000 s, 1
5282/1000000 s, 1
52849/1000000 s, 1
528660/1000000 s, 1
5289/1000000 s, 1
529/1000000 s, 1
5290/1000000 s, 1
52908/1000000 s, 2
5291/1000000 s, 2
5292/1000000 s, 1
5293/1000000 s, 12
5294/1000000 s, 3
52944/1000000 s, 1
5296/1000000 s, 1
5297/1000000 s, 2
5298/1000000 s, 3
5299/1000000 s, 2
53/10 s, 1
53/10000 s, 7
53/100000 s, 5
53/2000 s, 1
53/20000 s, 3
53/2500 s, 2
53/9420 s, 1
53/9450 s, 18
530/100000 s, 2
530/1000000 s, 7
5300/1000000 s, 1
53000/1000000 s, 2
5301/1000000 s, 1
5303/1000000 s, 1
5304/1000000 s, 4
53086/1000000 s, 1
5309/1000000 s, 2
531/100000 s, 1
531/1000000 s, 4
53108/1000000 s, 1
5312/1000000 s, 3
5317/1000000 s, 1
5318/1000000 s, 3
532/1000000 s, 3
5320/1000000 s, 1
5321/1000000 s, 1
5322/1000000 s, 1
5323/1000000 s, 3
5324/1000000 s, 1
532480/512000000 s, 1
5326/1000000 s, 1
533/100000 s, 1
533/1000000 s, 5
53308/1000000 s, 1
5331/1000000 s, 1
5332/1000000 s, 1
5333/1000000 s, 1
5336/1000000 s, 13
5339/1000000 s, 1
534/100000 s, 1
5340/1000000 s, 10
5346/1000000 s, 2
5347/1000000 s, 1
5348/100000 s, 1
5348/1000000 s, 1
5349/1000000 s, 2
535/100000 s, 3
535/1000000 s, 1
5350/1000000 s, 2
535144/1000000 s, 1
5352/1000000 s, 1
53535/1000000 s, 1
5355/1000000 s, 3
53557/1000000 s, 1
5357/1000000 s, 2
53577/1000000 s, 1
5358/1000000 s, 1
53584/1000000 s, 1
536/10 s, 1
536/100000 s, 1
536/1000000 s, 4
5360/1000000 s, 1
53625/1000000 s, 1
5364/100000 s, 1
536410/48000000 s, 1
5365/1000000 s, 3
53653/1000000 s, 1
53656/1000000 s, 1
5366/1000000 s, 1
53669912/1073741824 s, 7
5368/1000000 s, 1
5368709/1073741824 s, 5
53687091/1073741824 s, 1
536870912/1073741824 s, 2
536870912/134217728 s, 1
53687092/1073741824 s, 4
536871/1073741824 s, 2
537/10 s, 1
537/100000 s, 1
537/1000000 s, 3
5370/1000000 s, 2
53703/1000000 s, 1
53708/1000000 s, 2
5372/1000000 s, 2
5375/1000000 s, 2
5376/1000000 s, 2
537600/512000000 s, 1
5377/1000000 s, 13
5378/1000000 s, 1
537822/1000000 s, 2
5379/1000000 s, 11
538/100000 s, 2
538/1000000 s, 3
5381/1000000 s, 1
5386/100000 s, 2
538624/512000000 s, 6
5388/1000000 s, 2
5389/1000000 s, 2
539/1000000 s, 5
53922/1000000 s, 1
5393/1000000 s, 1
5394/1000000 s, 1
53961/1000000 s, 1
539665/100000000 s, 1
53990/100000 s, 1
54/10 s, 2
54/10000 s, 6
54/100000 s, 10
54/20000 s, 3
54/7830 s, 7
54/9420 s, 3
54/9450 s, 10
540/100000 s, 2
540/1000000 s, 3
5400/1000000 s, 1
54000/1000000 s, 12
5401/1000000 s, 1
5403/1000000 s, 2
5404/1000000 s, 3
541/100000 s, 3
541/1000000 s, 8
5410/1000000 s, 2
54100/1000000 s, 1
54108/1000000 s, 3
54115/1000000 s, 1
5414/1000000 s, 3
5415/1000000 s, 4
542/10000 s, 1
542/100000 s, 2
542/1000000 s, 1
5420/1000000 s, 1
5422/1000000 s, 11
5423/1000000 s, 1
5424/1000000 s, 1
5427/1000000 s, 1
5428900/268435456 s, 26
543/1000000 s, 5
5430/1000000 s, 1
5432/1000000 s, 1
54325/1000000 s, 1
5435/1000000 s, 2
54358/1000000 s, 1
5438/1000000 s, 1
544/10000 s, 1
544/1000000 s, 2
5440/1000000 s, 3
54402/1000000 s, 1
5442/1000000 s, 1
54434/100000 s, 1
5447/1000000 s, 1
54472/1000000 s, 1
545/100000 s, 4
545/1000000 s, 2
54503/1000000 s, 1
54508/1000000 s, 4
54537/1000000 s, 1
54540/1000000 s, 1
5455/1000000 s, 1
545579/1000000 s, 2
5456/1000000 s, 1
5457/100000 s, 9
5457/1000000 s, 2
54570/1000000 s, 1
54571/1000000 s, 1
545950/100000 s, 1
546/10 s, 1
546/100000 s, 1
546/1000000 s, 18
5460/1000000 s, 1
54600/1000000 s, 1
54605/1000000 s, 1
5461/65536 s, 2
546133/65536000 s, 6
5461330/65536000 s, 2
546308096/512000000 s, 1
54635/1000000 s, 1
5464/1000000 s, 1
5464064/512000000 s, 1
5465/1000000 s, 12
5469/1000000 s, 1
547/100000 s, 1
547/1000000 s, 3
5472/1000000 s, 1
5473/1000000 s, 2
5476/1000000 s, 1
5478/1000000 s, 1
547888/65536000 s, 1
548/1000000 s, 8
5480/1000000 s, 1
5482/1000000 s, 3
54843/1000000 s, 1
548546/100000000 s, 1
5490/1000000 s, 2
5494/1000000 s, 1
5495411/1073741824 s, 1
5496/1000000 s, 3
5497/1000000 s, 1
55/10 s, 2
55/10000 s, 2
55/20000 s, 1
55/9420 s, 2
55/9450 s, 6
550/1000000 s, 5
5500/1000000 s, 2
55000/1000000 s, 6
550000/1000000 s, 1
55018/1000000 s, 1
5502/1000000 s, 1
5503/1000000 s, 1
5507/1000000 s, 7
5508/1000000 s, 20
55080/10000000 s, 57
550876/1000000 s, 1
5509/1000000 s, 2
551/10000 s, 1
551/100000 s, 1
551/1000000 s, 5
55105/1000000 s, 1
5511/1000000 s, 1
55144/1000000 s, 1
5517/1000000 s, 2
5519/100000 s, 2
552/100000 s, 2
552/1000000 s, 5
552/7830 s, 3
5522/1000000 s, 2
5524/1000000 s, 3
55296/512000000 s, 1
553/10000 s, 1
55303/1000000 s, 1
553104/10000000 s, 12
5532/1000000 s, 1
5539/1000000 s, 1
553984/512000000 s, 1
554/100000 s, 5
554/1000000 s, 1
5540/1000000 s, 4
5543/1000000 s, 1
55447/1000000 s, 1
554531/1000000 s, 1
55469/100000 s, 2
5547/1000000 s, 10
555/100000 s, 10
555/1000000 s, 5
5550/1000000 s, 16
5554/100000 s, 1
55540/1000000 s, 1
55542/1000000 s, 1
5555/1000000 s, 12
5556/1000000 s, 3
5557/1000000 s, 1
556/1000000 s, 2
556/9450 s, 1
5561/1000000 s, 2
5562/1000000 s, 1
55622/1000000 s, 1
5564/1000000 s, 3
557/100000 s, 3
557/1000000 s, 5
55701/1000000 s, 1
55708/1000000 s, 1
5574/1000000 s, 2
557440/10000000 s, 1
5576/1000000 s, 1
558/1000000 s, 7
55800/1000000 s, 1
5581/1000000 s, 1
5588/1000000 s, 2
559/1000000 s, 4
5590/1000000 s, 2
55906/1000000 s, 1
5591/1000000 s, 2
559104/512000000 s, 1
55917/1000000 s, 1
5593/1000000 s, 12
55950/1000000 s, 2
5597/1000000 s, 1
56/10000 s, 3
56/100000 s, 5
56/7830 s, 9
56/9450 s, 9
560/100000 s, 1
560/1000000 s, 5
56000/1000000 s, 1
5600637/1073741824 s, 1
5601/1000000 s, 2
5602/1000000 s, 1
5603328/512000000 s, 1
5605/1000000 s, 2
56061/1000000 s, 2
5609/1000000 s, 1
561/10000 s, 1
561/1000000 s, 4
5610/1000000 s, 1
56108/1000000 s, 1
5611/1000000 s, 1
561152/512000000 s, 3
56117/1000000 s, 1
56118/1000000 s, 1
5614/1000000 s, 1
5615/1000000 s, 1
561600/10000000 s, 1
5617/1000000 s, 1
5618/1000000 s, 1
5619/1000000 s, 1
562/10 s, 1
562/1000000 s, 1
5621/1000000 s, 1
5622/1000000 s, 1
5625/100000 s, 1
5625/1000000 s, 9
5626/1000000 s, 2
5627/1000000 s, 1
56287/1000000 s, 1
56295424/512000000 s, 2
563/10 s, 1
563/10000 s, 4
563/100000 s, 2
563/1000000 s, 2
5633/1000000 s, 1
56339/1000000 s, 1
5635/1000000 s, 1
5636/1000000 s, 9
564/1000000 s, 5
56412/1000000 s, 1
56430144/268435456 s, 12
5645/1000000 s, 1
5647/1000000 s, 1
564788/1073741824 s, 1
565/1000000 s, 1
5650/1000000 s, 5
56508/1000000 s, 3
5654/1000000 s, 1
56547/1000000 s, 1
56552/1000000 s, 1
5657/1000000 s, 1
566/1000000 s, 1
5660/1000000 s, 2
5661/1000000 s, 2
5664/1000000 s, 2
567/100000 s, 2
567/1000000 s, 2
5670/1000000 s, 1
5671/1000000 s, 1
56720/1000000 s, 1
5673/1000000 s, 1
56737/1000000 s, 1
5675/100000 s, 1
5677/1000000 s, 1
5678/1000000 s, 1
5679/1000000 s, 12
56790/1000000 s, 1
568/100000 s, 6
5680/1000000 s, 1
56806/1000000 s, 1
5681/1000000 s, 1
5683/1000000 s, 1
569/1000000 s, 1
56900/1000000 s, 1
56908/1000000 s, 1
56922/1000000 s, 1
5694/1000000 s, 1
56957/1000000 s, 1
5696/1000000 s, 1
5698/1000000 s, 3
5699/1000000 s, 1
57/1 s, 1
57/10000 s, 10
57/100000 s, 9
57/109405 s, 1
57/20000 s, 7
57/9420 s, 1
570/100000 s, 1
570/1000000 s, 10
5700/1000000 s, 2
57000/1000000 s, 3
5701/1000000 s, 1
5702/1000000 s, 1
5703/1000000 s, 4
5707/1000000 s, 1
5709/1000000 s, 2
571/100000 s, 3
571/1000000 s, 2
5710/1000000 s, 1
5711/1000000 s, 2
57114/1000000 s, 1
571536/268435456 s, 117
5716/1000000 s, 1
572/1000000 s, 23
572/7830 s, 2
572000/10000000 s, 1
57201/1000000 s, 1
5722/1000000 s, 11
5724/1000000 s, 1
5725/1000000 s, 1
57251/1000000 s, 1
5726/1000000 s, 1
5726/9420 s, 1
5729/1000000 s, 1
573/10000 s, 1
573/100000 s, 2
573/1000000 s, 4
5730/1000000 s, 1
57308/1000000 s, 2
5731/9450 s, 1
5732/9420 s, 1
5733/1000000 s, 1
5734/1000000 s, 1
57352/1000000 s, 1
5737/1000000 s, 1
5738/1000000 s, 2
5739/1000000 s, 2
574/100000 s, 1
574/1000000 s, 2
574/9450 s, 1
5740/1000000 s, 1
57407/1000000 s, 1
574080/10000000 s, 1
5741/1000000 s, 1
5743/1000000 s, 1
5745/1000000 s, 4
574530/1000000 s, 1
574588/1000000 s, 1
5747/1000000 s, 1
57475/1000000 s, 1
57490/1000000 s, 1
57498/1000000 s, 1
575/1000000 s, 8
5750/1000000 s, 1
5751/1000000 s, 1
5752/1000000 s, 1
576/100000 s, 1
576/1000000 s, 4
5760/1000000 s, 3
576000/65536000 s, 1
5761/1000000 s, 2
57613/1000000 s, 1
5763/1000000 s, 1
57638/1000000 s, 1
5765/1000000 s, 10
57661/1000000 s, 1
576666/1000000 s, 1
57675/1000000 s, 1
577/10000 s, 1
57708/1000000 s, 4
57718/1000000 s, 1
5774/1000000 s, 2
57741/1000000 s, 1
57743/1000000 s, 1
5775/1000000 s, 1
5777/1000000 s, 2
5778/1000000 s, 1
5779/1000000 s, 1
578/9629 s, 1
5780/1000000 s, 1
57818/1000000 s, 1
5783/100000 s, 2
5787469/1073741824 s, 1
5788/1000000 s, 1
579/1000000 s, 1
5791/1000000 s, 1
5792/1000000 s, 1
58/10 s, 2
58/1000 s, 3
58/10000 s, 2
58/100000 s, 3
58/20000 s, 4
58/7830 s, 8
58/9420 s, 1
58/9450 s, 7
580/100000 s, 1
5800/1000000 s, 1
58000/1000000 s, 125
5801/1000000 s, 2
58012/1000000 s, 1
58024/1000000 s, 2
5806/1000000 s, 1
5807/1000000 s, 1
5808/1000000 s, 9
581/1000000 s, 4
58100/1000000 s, 5
58104/1000000 s, 1
5813/1000000 s, 3
581360/10000000 s, 1
5815/1000000 s, 1
5816/1000000 s, 1
5818/1000000 s, 2
5819/1000000 s, 2
581959680/512000000 s, 1
582/100000 s, 1
582/1000000 s, 1
5827/1000000 s, 1
5828/1000000 s, 1
5829/1000000 s, 1
583/10000 s, 31
583/100000 s, 1
583/1000000 s, 3
583/5000 s, 4
58300/1000000 s, 1
583001/1000000 s, 1
58312/1000000 s, 8
