ifds_ExifInteroperabilityOffset ,Count
@ 0x928E, 12
@ 0x9290, 13
@ 0x9292, 7
@ 0x9294, 9
@ 0x9296, 19
@ 0x9298, 10
@ 0x929A, 5
@ 0x929C, 11
@ 0x929E, 8
@ 0x92A0, 9
@ 0x92A2, 8
@ 0x92A4, 5
@ 0x92A6, 86
@ 0x92A8, 11
@ 0x92AA, 7
@ 0x92AC, 6
@ 0x92AE, 10
@ 0x92B0, 13
@ 0x92B2, 9
@ 0x92B4, 5
@ 0x92B6, 12
@ 0x92B8, 9
@ 0x92BA, 11
@ 0x92BC, 10
@ 0x92BE, 10
@ 0x92C0, 13
@ 0x92C2, 8
@ 0x92C4, 15
@ 0x92C6, 4
@ 0x92C8, 9
@ 0x92CA, 6
@ 0x92CC, 7
@ 0x92CE, 10
@ 0x92D0, 14
@ 0x92D2, 11
@ 0x92D4, 9
@ 0x92D6, 7
@ 0x92D8, 17
@ 0x92DA, 13
@ 0x92DC, 9
@ 0x92DE, 6
@ 0x92E0, 9
@ 0x92E2, 11
@ 0x92E4, 5
@ 0x92E6, 6
@ 0x92E8, 7
@ 0x92EA, 69
@ 0x92EC, 23
@ 0x92EE, 14
@ 0x92F0, 13
@ 0x92F2, 5
@ 0x92F4, 208
@ 0x92F6, 45
@ 0x92F8, 12
@ 0x92FA, 5
@ 0x92FC, 12
@ 0x92FE, 6
@ 0x9300, 11
@ 0x9302, 37
@ 0x9304, 6
@ 0x9306, 8
@ 0x9308, 9
@ 0x930A, 14
@ 0x930C, 7
@ 0x930E, 8
@ 0x9310, 16
@ 0x9312, 5
@ 0x9314, 8
@ 0x9316, 8
@ 0x9318, 9
@ 0x931A, 4
@ 0x931C, 5
@ 0x931E, 7
@ 0x931F, 1
@ 0x9320, 4
@ 0x9322, 1918
@ 0x9324, 5
@ 0x9326, 11
@ 0x9328, 6
@ 0x932A, 8
@ 0x932C, 6
@ 0x932E, 9
@ 0x9330, 12
@ 0x9332, 6
@ 0x9334, 11
@ 0x9336, 25
@ 0x9338, 7
@ 0x933A, 8
@ 0x933C, 7
@ 0x933E, 7
@ 0x9340, 6
@ 0x9342, 7
@ 0x9344, 9
@ 0x9346, 5
@ 0x9348, 11
@ 0x934A, 6
@ 0x934C, 7
@ 0x934E, 5
@ 0x9350, 8
@ 0x9352, 3
@ 0x9354, 4
@ 0x9356, 10
@ 0x9358, 3
@ 0x935A, 7
@ 0x935C, 2
@ 0x935E, 4
@ 0x9360, 8
@ 0x9362, 6
@ 0x9364, 13
@ 0x9366, 6
@ 0x9368, 5
@ 0x936A, 5
@ 0x936C, 6
@ 0x936E, 9
@ 0x9370, 11
@ 0x9371, 1
@ 0x9372, 5
@ 0x9374, 3
@ 0x9376, 14
@ 0x9378, 4
@ 0x937A, 5
@ 0x937C, 8
@ 0x937E, 6
@ 0x9380, 9
@ 0x9382, 8
@ 0x9384, 6
@ 0x9386, 16
@ 0x9388, 11
@ 0x938A, 5
@ 0x938C, 5
@ 0x938E, 4
@ 0x9390, 8
@ 0x9392, 4
@ 0x9394, 8
@ 0x9396, 8
@ 0x9398, 5
@ 0x939A, 3
@ 0x939C, 6
@ 0x939E, 14
@ 0x93A0, 7
@ 0x93A2, 3
@ 0x93A4, 8
@ 0x93A6, 8
@ 0x93A8, 11
@ 0x93AA, 7
@ 0x93AC, 3
@ 0x93AE, 4
@ 0x93B0, 7
@ 0x93B2, 6
@ 0x93B4, 5
@ 0x93B6, 6
@ 0x93B8, 9
@ 0x93BA, 6
@ 0x93BC, 2
@ 0x93BE, 8
@ 0x93C0, 6
@ 0x93C2, 7
@ 0x93C4, 2
@ 0x93C6, 152
@ 0x93C8, 7
@ 0x93CA, 5
@ 0x93CC, 6
@ 0x93CE, 6
@ 0x93D0, 6
@ 0x93D2, 3
@ 0x93D4, 6
@ 0x93D6, 7
@ 0x93D8, 5
@ 0x93DA, 7
@ 0x93DC, 8
@ 0x93DE, 6
@ 0x93E0, 10
@ 0x93E2, 6
@ 0x93E4, 8
@ 0x93E6, 174
@ 0x93E8, 3
@ 0x93EA, 4
@ 0x93EC, 9
@ 0x93EE, 6
@ 0x93F0, 11
@ 0x93F2, 1
@ 0x93F4, 1
@ 0x93F6, 3
@ 0x93F8, 11
@ 0x93FA, 339
@ 0x93FC, 4
@ 0x93FE, 7
@ 0x9400, 9
@ 0x9402, 2
@ 0x9404, 8
@ 0x9406, 9
@ 0x9408, 7
@ 0x940A, 5
@ 0x940C, 5
@ 0x940E, 5
@ 0x9410, 9
@ 0x9412, 3
@ 0x9414, 4
@ 0x9416, 6
@ 0x9418, 4
@ 0x941A, 3
@ 0x941C, 6
@ 0x941E, 7
@ 0x9420, 7
@ 0x9422, 4
@ 0x9424, 6
@ 0x9426, 7
@ 0x9428, 9
@ 0x942A, 3
@ 0x942C, 4
@ 0x942E, 9
@ 0x9430, 6
@ 0x9432, 3
@ 0x9434, 4
@ 0x9436, 5
@ 0x9438, 3
@ 0x943A, 1
@ 0x943C, 3
@ 0x943E, 2
@ 0x9440, 10
@ 0x9442, 8
@ 0x9444, 8
@ 0x9446, 5
@ 0x9448, 6
@ 0x944A, 5
@ 0x944C, 3
@ 0x944E, 5
@ 0x9450, 9
@ 0x9452, 1
@ 0x9454, 4
@ 0x9455, 1
@ 0x9456, 5
@ 0x9458, 4
@ 0x945A, 1
@ 0x945C, 6
@ 0x945E, 3
@ 0x9460, 3
@ 0x9462, 7
@ 0x9464, 3
@ 0x9466, 7
@ 0x9468, 5
@ 0x946A, 4
@ 0x946C, 5
@ 0x946E, 4
@ 0x9470, 2
@ 0x9472, 5
@ 0x9474, 4
@ 0x9476, 3
@ 0x9478, 3
@ 0x947A, 6
@ 0x947C, 3
@ 0x947E, 5
@ 0x9480, 14
@ 0x9482, 2
@ 0x9484, 2
@ 0x9486, 3
@ 0x9488, 1
@ 0x948A, 3
@ 0x948C, 6
@ 0x948E, 6
@ 0x9490, 10
@ 0x9492, 3
@ 0x9494, 7
@ 0x9496, 6
@ 0x9498, 5
@ 0x949A, 2
@ 0x949C, 7
@ 0x949E, 4
@ 0x94A0, 10
@ 0x94A2, 28
@ 0x94A4, 6
@ 0x94A6, 1
@ 0x94A8, 10
@ 0x94AA, 6
@ 0x94AC, 2
@ 0x94AE, 6
@ 0x94B0, 7
@ 0x94B2, 4
@ 0x94B4, 2
@ 0x94B6, 4
@ 0x94B8, 4
@ 0x94BA, 1
@ 0x94BC, 2
@ 0x94BE, 4
@ 0x94C0, 6
@ 0x94C2, 1
@ 0x94C4, 4
@ 0x94C6, 4
@ 0x94C8, 6
@ 0x94CA, 4
@ 0x94CC, 4
@ 0x94CE, 138
@ 0x94D0, 4
@ 0x94D2, 21
@ 0x94D4, 6
@ 0x94D6, 298
@ 0x94D8, 6
@ 0x94DA, 5
@ 0x94DC, 15
@ 0x94DE, 4
@ 0x94E0, 5
@ 0x94E2, 24
@ 0x94E4, 4
@ 0x94E6, 6
@ 0x94E8, 10
@ 0x94EA, 5
@ 0x94EC, 2
@ 0x94EE, 3
@ 0x94F0, 2
@ 0x94F2, 2
@ 0x94F6, 2
@ 0x94F8, 9
@ 0x94FA, 6
@ 0x94FC, 6
@ 0x94FE, 350
@ 0x9500, 6
@ 0x9502, 33
@ 0x9504, 10
@ 0x9506, 48
@ 0x9508, 4
@ 0x950A, 17
@ 0x950C, 6
@ 0x950E, 198
@ 0x9510, 351
@ 0x9512, 13
@ 0x9514, 5
@ 0x9516, 2
@ 0x9518, 137
@ 0x951A, 4
@ 0x951C, 4
@ 0x951E, 8
@ 0x9520, 7
@ 0x9522, 1
@ 0x9524, 1
@ 0x9526, 3
@ 0x9528, 7
@ 0x952C, 2
@ 0x952E, 4
@ 0x9530, 11
@ 0x9532, 5
@ 0x9534, 4
@ 0x9536, 4
@ 0x9538, 6
@ 0x953A, 3
@ 0x953C, 6
@ 0x953E, 3
@ 0x9540, 4
@ 0x9542, 4
@ 0x9544, 14
@ 0x9546, 5
@ 0x9548, 7
@ 0x954A, 4
@ 0x954C, 1
@ 0x954E, 145
@ 0x9550, 5
@ 0x9552, 2
@ 0x9554, 11
@ 0x9556, 3
@ 0x9558, 7
@ 0x955C, 3
@ 0x955E, 1
@ 0x9560, 4
@ 0x9562, 4
@ 0x9564, 3
@ 0x9566, 5
@ 0x9568, 5
@ 0x956A, 3
@ 0x956C, 2
@ 0x956E, 8
@ 0x9570, 10
@ 0x9572, 5
@ 0x9574, 2
@ 0x9576, 4
@ 0x9578, 6
@ 0x957C, 4
@ 0x957E, 5
@ 0x9580, 5
@ 0x9582, 1
@ 0x9584, 1
@ 0x9586, 1
@ 0x9588, 14
@ 0x958A, 3
@ 0x958C, 1
@ 0x958E, 41
@ 0x9590, 2
@ 0x9592, 1
@ 0x9594, 5
@ 0x9596, 2
@ 0x9598, 8
@ 0x959A, 1
@ 0x959C, 5
@ 0x959E, 5
@ 0x95A0, 8
@ 0x95A2, 4
@ 0x95A4, 1
@ 0x95A6, 3
@ 0x95A8, 4
@ 0x95AA, 6
@ 0x95AC, 2
@ 0x95AE, 3
@ 0x95B0, 4
@ 0x95B2, 3
@ 0x95B6, 6
@ 0x95B8, 7
@ 0x95BA, 3
@ 0x95BC, 6
@ 0x95BE, 5
@ 0x95C0, 5
@ 0x95C2, 1
@ 0x95C4, 2
@ 0x95C8, 6
@ 0x95CA, 4
@ 0x95CC, 2
@ 0x95CE, 5
@ 0x95D0, 7
@ 0x95D2, 3
@ 0x95D4, 4
@ 0x95D6, 3
@ 0x95D8, 9
@ 0x95DA, 3
@ 0x95DC, 3
@ 0x95E0, 8
@ 0x95E2, 2
@ 0x95E4, 2
@ 0x95E6, 2
@ 0x95E8, 6
@ 0x95EA, 5
@ 0x95EC, 5
@ 0x95EE, 3
@ 0x95F0, 5
@ 0x95F2, 1
@ 0x95F4, 2
@ 0x95F6, 1
@ 0x95F8, 11
@ 0x95FA, 3
@ 0x95FC, 5
@ 0x95FE, 4
@ 0x9600, 4
@ 0x9602, 3
@ 0x9604, 1
@ 0x9606, 1
@ 0x9608, 6
@ 0x960A, 3
@ 0x960C, 5
@ 0x960E, 4
@ 0x9610, 5
@ 0x9612, 3
@ 0x9614, 1
@ 0x9616, 3
@ 0x9618, 9
@ 0x961A, 3
@ 0x961C, 2
@ 0x961E, 19
@ 0x9620, 6
@ 0x9624, 2
@ 0x9626, 2
@ 0x9628, 5
@ 0x962A, 4
@ 0x962C, 3
@ 0x962E, 3
@ 0x9630, 11
@ 0x9632, 3
@ 0x9634, 3
@ 0x9636, 2
@ 0x9638, 6
@ 0x963A, 5
@ 0x963C, 3
@ 0x963E, 2
@ 0x9640, 11
@ 0x9642, 2
@ 0x9644, 2
@ 0x9646, 4
@ 0x9648, 2
@ 0x964A, 1
@ 0x964C, 2
@ 0x964D, 1
@ 0x964E, 1
@ 0x9650, 6
@ 0x9652, 2
@ 0x9654, 3
@ 0x9656, 5
@ 0x9658, 10
@ 0x965A, 3
@ 0x965C, 4
@ 0x965E, 2
@ 0x9660, 7
@ 0x9664, 3
@ 0x9666, 2
@ 0x9668, 5
@ 0x966C, 4
@ 0x966E, 5
@ 0x9670, 8
@ 0x9672, 1
@ 0x9674, 3
@ 0x9676, 3
@ 0x9678, 3
@ 0x967A, 1
@ 0x967C, 4
@ 0x967E, 3
@ 0x9680, 6
@ 0x9682, 4
@ 0x9684, 2
@ 0x9686, 2
@ 0x9688, 5
@ 0x968A, 3
@ 0x968C, 2
@ 0x968E, 1
@ 0x9690, 8
@ 0x9692, 4
@ 0x9696, 4
@ 0x9698, 4
@ 0x969A, 2
@ 0x969C, 1
@ 0x969E, 1
@ 0x96A0, 13
@ 0x96A2, 4
@ 0x96A4, 1
@ 0x96A6, 5
@ 0x96A8, 11
@ 0x96AA, 2
@ 0x96AC, 2
@ 0x96AE, 2
@ 0x96B0, 8
@ 0x96B2, 1
@ 0x96B4, 2
@ 0x96B6, 2
@ 0x96B8, 4
@ 0x96BA, 3
@ 0x96BC, 3
@ 0x96BE, 1
@ 0x96C0, 3
@ 0x96C4, 34
@ 0x96C6, 13
@ 0x96C8, 11
@ 0x96CA, 2
@ 0x96CC, 1
@ 0x96D0, 43
@ 0x96D2, 4
@ 0x96D4, 1
@ 0x96D8, 6
@ 0x96DA, 3
@ 0x96DC, 6
@ 0x96DE, 1
@ 0x96E0, 88
@ 0x96E2, 2
@ 0x96E4, 153
@ 0x96E6, 3
@ 0x96E8, 162
@ 0x96EA, 4
@ 0x96EC, 6
@ 0x96EE, 7
@ 0x96F0, 308
@ 0x96F2, 2
@ 0x96F4, 5
@ 0x96F6, 7
@ 0x96F8, 5
@ 0x96FA, 3
@ 0x96FC, 6
@ 0x96FE, 2
@ 0x9700, 2
@ 0x9702, 2
@ 0x9704, 2
@ 0x9706, 2
@ 0x9708, 6
@ 0x970A, 1
@ 0x970C, 2
@ 0x970E, 2
@ 0x9710, 7
@ 0x9712, 3
@ 0x9714, 4
@ 0x9716, 4
@ 0x9717, 13
@ 0x9718, 3758
@ 0x971A, 2
@ 0x971C, 1173
@ 0x971E, 4
@ 0x9720, 7
@ 0x9722, 4
@ 0x9724, 989
@ 0x9726, 2
@ 0x9728, 8
@ 0x972A, 2
@ 0x972C, 1
@ 0x972E, 41
@ 0x9730, 17
@ 0x9732, 3
@ 0x9734, 39
@ 0x9736, 4
@ 0x9738, 9
@ 0x973A, 41
@ 0x973E, 3
@ 0x9740, 5
@ 0x9742, 2
@ 0x9744, 2
@ 0x9746, 2
@ 0x9748, 9
@ 0x974A, 2
@ 0x974C, 3
@ 0x9750, 4
@ 0x9751, 1
@ 0x9752, 1
@ 0x9754, 3
@ 0x9756, 2
@ 0x9758, 4
@ 0x975A, 1
@ 0x975C, 1
@ 0x975E, 1
@ 0x9760, 6
@ 0x9762, 3
@ 0x9764, 3
@ 0x9766, 5
@ 0x9768, 4
@ 0x976C, 1
@ 0x976E, 222
@ 0x9770, 2
@ 0x9772, 3
@ 0x9774, 1
@ 0x9776, 2
@ 0x9778, 8
@ 0x977A, 2
@ 0x977C, 2
@ 0x977E, 1
@ 0x9780, 5
@ 0x9782, 2
@ 0x9784, 1
@ 0x9786, 2
@ 0x9788, 7
@ 0x978A, 3
@ 0x978C, 1
@ 0x9790, 5
@ 0x9794, 1
@ 0x9796, 1
@ 0x9798, 4
@ 0x979A, 2
@ 0x979C, 2
@ 0x979E, 2
@ 0x97A0, 10
@ 0x97A1, 1
@ 0x97A4, 1
@ 0x97A6, 2
@ 0x97A8, 7
@ 0x97AC, 1
@ 0x97AE, 2
@ 0x97B0, 5
@ 0x97B2, 158
@ 0x97B4, 1
@ 0x97B6, 1
@ 0x97B8, 6
@ 0x97BA, 3
@ 0x97BC, 3
@ 0x97BE, 1758
@ 0x97C0, 3
@ 0x97C2, 238
@ 0x97C4, 1
@ 0x97C6, 1
@ 0x97C8, 4
@ 0x97CA, 2
@ 0x97CC, 1
@ 0x97CE, 1
@ 0x97D0, 3
@ 0x97D2, 3
@ 0x97D4, 1
@ 0x97D6, 7
@ 0x97D8, 8
@ 0x97DA, 2
@ 0x97DC, 3
@ 0x97DE, 3
@ 0x97E0, 7
@ 0x97E2, 3
@ 0x97E4, 2
@ 0x97E6, 3
@ 0x97E8, 11
@ 0x97EA, 1
@ 0x97EC, 1
@ 0x97EE, 4
@ 0x97F0, 11
@ 0x97F2, 3
@ 0x97F4, 4
@ 0x97F6, 1
@ 0x97F8, 7
@ 0x97FA, 2
@ 0x97FC, 3
@ 0x97FE, 1
@ 0x9800, 9
@ 0x9802, 3
@ 0x9804, 1
@ 0x9806, 6
@ 0x9808, 8
@ 0x980A, 2
@ 0x980C, 1
@ 0x980E, 2
@ 0x9810, 6
@ 0x9812, 2
@ 0x9814, 2
@ 0x9816, 2
@ 0x9818, 7
@ 0x981A, 1
@ 0x981E, 1
@ 0x9820, 6
@ 0x9822, 3
@ 0x9824, 3
@ 0x9826, 1
@ 0x9828, 10
@ 0x982A, 1
@ 0x982C, 39
@ 0x982E, 2
@ 0x9830, 6
@ 0x9832, 1
@ 0x9834, 4
@ 0x9836, 2
@ 0x9838, 4
@ 0x983A, 2
@ 0x983C, 3
@ 0x983E, 2
@ 0x9840, 3
@ 0x9842, 2
@ 0x9846, 4
@ 0x9848, 7
@ 0x984A, 63
@ 0x984C, 4
@ 0x984E, 1
@ 0x9850, 10
@ 0x9852, 4
@ 0x9856, 24
@ 0x9858, 6
@ 0x985A, 2
@ 0x985C, 2
@ 0x9860, 7
@ 0x9862, 1
@ 0x9866, 1
@ 0x9868, 8
@ 0x986A, 2
@ 0x986C, 2
@ 0x986E, 2
@ 0x9870, 8
@ 0x9872, 6
@ 0x9876, 2
@ 0x9878, 6
@ 0x987A, 3
@ 0x987C, 2
@ 0x987D, 1
@ 0x987E, 89
@ 0x9880, 10
@ 0x9882, 17
@ 0x9884, 1
@ 0x9886, 1
@ 0x9888, 12
@ 0x988A, 177
@ 0x9890, 10
@ 0x9892, 258
@ 0x9894, 53
@ 0x9896, 4
@ 0x9898, 9
@ 0x989A, 2
@ 0x989C, 1
@ 0x989E, 4251
@ 0x98A0, 93
@ 0x98A2, 811
@ 0x98A4, 2
@ 0x98A6, 2
@ 0x98A8, 6
@ 0x98AA, 1
@ 0x98AC, 2
@ 0x98AE, 1
@ 0x98B0, 6
@ 0x98B2, 3
@ 0x98B4, 1
@ 0x98B6, 3
@ 0x98B8, 5
@ 0x98BC, 1
@ 0x98BE, 1
@ 0x98C0, 7
@ 0x98C2, 2
@ 0x98C4, 1
@ 0x98C6, 2
@ 0x98C8, 5
@ 0x98CA, 1
@ 0x98CC, 6
@ 0x98CE, 2
@ 0x98D0, 8
@ 0x98D1, 1
@ 0x98D2, 1
@ 0x98D4, 1
@ 0x98D6, 4
@ 0x98D8, 8
@ 0x98DA, 1
@ 0x98DC, 1
@ 0x98DE, 1
@ 0x98E0, 8
@ 0x98E4, 1
@ 0x98E6, 1
@ 0x98E8, 8
@ 0x98EA, 2
@ 0x98EC, 2
@ 0x98EE, 3
@ 0x98F0, 6
@ 0x98F2, 3
@ 0x98F4, 4
@ 0x98F6, 1
@ 0x98F8, 8
@ 0x98FE, 1
@ 0x9900, 12
@ 0x9902, 2
@ 0x9904, 3
@ 0x9906, 1
@ 0x9908, 10
@ 0x9909, 1
@ 0x990A, 2
@ 0x990C, 1
@ 0x990E, 1
@ 0x9910, 10
@ 0x9912, 3
@ 0x9916, 1
@ 0x9918, 2
@ 0x991A, 1
@ 0x991C, 1
@ 0x991E, 5
@ 0x9920, 4
@ 0x9922, 3
@ 0x9924, 1
@ 0x9926, 2
@ 0x9928, 5
@ 0x992A, 1
@ 0x992C, 233
@ 0x992E, 2
@ 0x9930, 14
@ 0x9934, 2
@ 0x9936, 1
@ 0x9938, 6
@ 0x993C, 2
@ 0x9940, 5
@ 0x9942, 1
@ 0x9946, 3
@ 0x9948, 5
@ 0x994E, 3
@ 0x9950, 3
@ 0x9952, 1
@ 0x9954, 48
@ 0x9956, 2
@ 0x9958, 216
@ 0x995A, 2
@ 0x995C, 2
@ 0x995E, 4
@ 0x9960, 5
@ 0x9964, 2
@ 0x9966, 3
@ 0x9968, 5
@ 0x996C, 2
@ 0x996E, 4
@ 0x9970, 6
@ 0x9974, 1
@ 0x9975, 6
@ 0x9976, 2
@ 0x9978, 4
@ 0x997A, 2
@ 0x997C, 3
@ 0x997E, 2
@ 0x9980, 6
@ 0x9982, 1
@ 0x9984, 2
@ 0x9986, 2
@ 0x9988, 4
@ 0x998A, 1
@ 0x998C, 2
@ 0x998E, 5
@ 0x9990, 3
@ 0x9994, 1
@ 0x9996, 3
@ 0x9998, 7
@ 0x999A, 1
@ 0x999C, 3
@ 0x999E, 4
@ 0x99A0, 7
@ 0x99A2, 3
@ 0x99A6, 1
@ 0x99A8, 6
@ 0x99AA, 2
@ 0x99AC, 2
@ 0x99AE, 1
@ 0x99B0, 2
@ 0x99B1, 1
@ 0x99B2, 3
@ 0x99B4, 2
@ 0x99B6, 1
@ 0x99B8, 5
@ 0x99BA, 1
@ 0x99BE, 1
@ 0x99C0, 8
@ 0x99C6, 5
@ 0x99C8, 4
@ 0x99CA, 2
@ 0x99CE, 3
@ 0x99D0, 2
@ 0x99D2, 2
@ 0x99D4, 1
@ 0x99D6, 3
@ 0x99D8, 6
@ 0x99DA, 3
@ 0x99DC, 1
@ 0x99DE, 2
@ 0x99E0, 3
@ 0x99E2, 3
@ 0x99E4, 1
@ 0x99E6, 4
@ 0x99E8, 1
@ 0x99EA, 1
@ 0x99EC, 2
@ 0x99EE, 3
@ 0x99F0, 4
@ 0x99F2, 1
@ 0x99F4, 5
@ 0x99F6, 1
@ 0x99F8, 3
@ 0x99FC, 1
@ 0x9A00, 6
@ 0x9A02, 1
@ 0x9A06, 3
@ 0x9A08, 5
@ 0x9A0C, 2
@ 0x9A0E, 1
@ 0x9A10, 7
@ 0x9A14, 2
@ 0x9A16, 3
@ 0x9A18, 4
@ 0x9A1C, 2
@ 0x9A1E, 5
@ 0x9A20, 4
@ 0x9A22, 1
@ 0x9A24, 2
@ 0x9A26, 3
@ 0x9A28, 2
@ 0x9A2A, 2
@ 0x9A30, 5
@ 0x9A32, 1
@ 0x9A33, 1
@ 0x9A34, 1
@ 0x9A38, 3
@ 0x9A3C, 1
@ 0x9A3E, 2
@ 0x9A40, 6
@ 0x9A42, 1
@ 0x9A46, 1
@ 0x9A48, 4
@ 0x9A4A, 2
@ 0x9A4E, 2
@ 0x9A50, 9
@ 0x9A54, 3
@ 0x9A56, 2
@ 0x9A58, 7
@ 0x9A5A, 2
@ 0x9A5E, 1
@ 0x9A60, 2
@ 0x9A62, 3
@ 0x9A64, 2
@ 0x9A66, 2
@ 0x9A68, 12
@ 0x9A6C, 2
@ 0x9A6E, 2
@ 0x9A70, 14
@ 0x9A72, 3
@ 0x9A78, 3
@ 0x9A7C, 7
@ 0x9A7E, 2
@ 0x9A80, 6
@ 0x9A84, 8
@ 0x9A86, 3
@ 0x9A88, 4
@ 0x9A8A, 2
@ 0x9A8E, 3
@ 0x9A90, 6
@ 0x9A94, 1
@ 0x9A96, 2
@ 0x9A98, 4
@ 0x9A9C, 2
@ 0x9A9E, 2
@ 0x9AA0, 6
@ 0x9AA2, 1
@ 0x9AA6, 2
@ 0x9AA8, 5
@ 0x9AAA, 1
@ 0x9AAC, 1
@ 0x9AAE, 2
@ 0x9AB0, 38
@ 0x9AB6, 3
@ 0x9AB8, 3
@ 0x9ABA, 2
@ 0x9ABC, 1
@ 0x9AC0, 4
@ 0x9AC2, 2
@ 0x9AC4, 4
@ 0x9AC6, 1
@ 0x9AC8, 4
@ 0x9ACE, 1
@ 0x9AD0, 2
@ 0x9AD2, 2
@ 0x9AD4, 1
@ 0x9AD6, 1
@ 0x9AD8, 6
@ 0x9ADA, 2
@ 0x9ADE, 1
@ 0x9AE0, 3
@ 0x9AE8, 5
@ 0x9AEA, 1
@ 0x9AF0, 7
@ 0x9AF2, 1
@ 0x9AF4, 3
@ 0x9AF6, 2
@ 0x9AF8, 3
@ 0x9AFE, 2
@ 0x9B00, 5
@ 0x9B02, 1
@ 0x9B04, 2
@ 0x9B06, 1
@ 0x9B08, 3
@ 0x9B0A, 1
@ 0x9B0C, 1
@ 0x9B0E, 5
@ 0x9B10, 8
@ 0x9B14, 2
@ 0x9B16, 1
@ 0x9B18, 4
@ 0x9B1C, 1
@ 0x9B1E, 1
@ 0x9B20, 6
@ 0x9B22, 1
@ 0x9B24, 2
@ 0x9B26, 2
@ 0x9B28, 5
@ 0x9B2A, 2
@ 0x9B2E, 2
@ 0x9B30, 3
@ 0x9B34, 1
@ 0x9B38, 1
@ 0x9B3A, 1
@ 0x9B40, 3
@ 0x9B42, 3
@ 0x9B44, 1
@ 0x9B46, 1
@ 0x9B48, 4
@ 0x9B4C, 1
@ 0x9B4E, 1
@ 0x9B50, 3
@ 0x9B52, 2
@ 0x9B56, 3
@ 0x9B58, 3
@ 0x9B5A, 1
@ 0x9B5C, 1
@ 0x9B60, 1
@ 0x9B66, 2
@ 0x9B68, 2
@ 0x9B6A, 1
@ 0x9B6E, 2
@ 0x9B70, 3
@ 0x9B72, 2
@ 0x9B74, 1
@ 0x9B76, 2
@ 0x9B78, 4
@ 0x9B7A, 1
@ 0x9B7E, 1
@ 0x9B82, 1
@ 0x9B85, 1
@ 0x9B86, 1
@ 0x9B88, 2
@ 0x9B8A, 2
@ 0x9B8C, 2
@ 0x9B8E, 3
@ 0x9B90, 7
@ 0x9B96, 3
@ 0x9B98, 6
@ 0x9BA0, 1
@ 0x9BA4, 1
@ 0x9BA6, 1
@ 0x9BA8, 2
@ 0x9BAA, 1
@ 0x9BAC, 1
@ 0x9BAE, 5
@ 0x9BB0, 4
@ 0x9BB4, 1
@ 0x9BB6, 2
@ 0x9BB8, 38
@ 0x9BBC, 90
@ 0x9BBE, 1
@ 0x9BC0, 2
@ 0x9BC6, 2
@ 0x9BC8, 2
@ 0x9BCC, 2
@ 0x9BCE, 1
@ 0x9BD0, 10
@ 0x9BD6, 1
@ 0x9BD8, 2
@ 0x9BDA, 1
@ 0x9BDC, 1
@ 0x9BDE, 3
@ 0x9BE0, 1
@ 0x9BE4, 1
@ 0x9BE6, 1
@ 0x9BEC, 2
@ 0x9BEE, 1
@ 0x9BF0, 2
@ 0x9BF4, 2
@ 0x9BF6, 2
@ 0x9BF8, 4
@ 0x9BFA, 2
@ 0x9BFC, 12
@ 0x9BFE, 1
@ 0x9C00, 237
@ 0x9C02, 2
@ 0x9C04, 14
@ 0x9C06, 1
@ 0x9C08, 5
@ 0x9C0A, 1
@ 0x9C0C, 1
@ 0x9C0E, 1
@ 0x9C0F, 15
@ 0x9C10, 6
@ 0x9C16, 1
@ 0x9C18, 54
@ 0x9C1A, 1
@ 0x9C1E, 1
@ 0x9C20, 3
@ 0x9C24, 2
@ 0x9C26, 1
@ 0x9C28, 140
@ 0x9C2A, 1
@ 0x9C2C, 1
@ 0x9C2E, 98
@ 0x9C30, 28
@ 0x9C32, 243
@ 0x9C34, 43
@ 0x9C36, 159
@ 0x9C38, 21
@ 0x9C3A, 768
@ 0x9C3C, 196
@ 0x9C3E, 1032
@ 0x9C40, 181
@ 0x9C42, 118
@ 0x9C44, 23
@ 0x9C46, 4
@ 0x9C48, 12
@ 0x9C4A, 1
@ 0x9C4C, 3
@ 0x9C4E, 27
@ 0x9C50, 5
@ 0x9C54, 1
@ 0x9C56, 1
@ 0x9C58, 2
@ 0x9C5C, 2
@ 0x9C5E, 8
@ 0x9C60, 1
@ 0x9C62, 1
@ 0x9C64, 1
@ 0x9C68, 4
@ 0x9C6A, 1
@ 0x9C6C, 3
@ 0x9C6E, 1
@ 0x9C70, 5
@ 0x9C72, 1
@ 0x9C74, 1
@ 0x9C76, 3
@ 0x9C78, 4
@ 0x9C7A, 71
@ 0x9C80, 2
@ 0x9C82, 91
@ 0x9C84, 13
@ 0x9C86, 176
@ 0x9C88, 143
@ 0x9C8A, 36
@ 0x9C8C, 104
@ 0x9C8E, 2
@ 0x9C90, 26
@ 0x9C92, 5
@ 0x9C98, 1
@ 0x9C9A, 1
@ 0x9C9C, 1
@ 0x9C9D, 1
@ 0x9CA0, 7
@ 0x9CA2, 2
@ 0x9CA4, 12
@ 0x9CA6, 2
@ 0x9CA8, 2
@ 0x9CAA, 1
@ 0x9CAE, 11
@ 0x9CB4, 1
@ 0x9CB6, 1
@ 0x9CBC, 7
@ 0x9CC2, 1
@ 0x9CC4, 4
@ 0x9CC6, 1
@ 0x9CC8, 1
@ 0x9CC9, 3
@ 0x9CCA, 40
@ 0x9CCC, 7
@ 0x9CCE, 16
@ 0x9CD0, 132
@ 0x9CD2, 8
@ 0x9CD4, 1
